TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
2.30.29.160	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.390.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.930.12	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1240.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.11060	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1330.120	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.20.60	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1200.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.490	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.1820	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.479.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.1860	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.30.160	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.5.1150	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.30.30.280	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.120.1880	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.160.190	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1360.140	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.30.170.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.8.840	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.150.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10320	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1250.50	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.260.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1490.50	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1470.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.160.380	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.5.820	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1080.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.910.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3290.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.770.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.479.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.510	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.20.28.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.8.1120	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.860.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.460	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.680	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3330.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.20.620	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.1010	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.520.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.870.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.1750	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.268.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.620.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.20.20.210	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3560.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.120.430	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.1220	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.2280.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.1470	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.450.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.20.28.70	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.1760	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1230.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1150.12	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1280.190	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.1580.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.12100	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.680.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.40.210	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.1220	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.120.1070	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.418.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.30.30.210	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.170.210.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1140.32	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.420	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.40.50.360	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.950.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.110.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1250.90	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.20.28.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.2700	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.20.25.630	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.12000	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.160.500	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.650	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.357.70	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10580	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.120.1130	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.1050	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1900.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.300.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.287.190	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1440.200	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.645.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10900	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.1950	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1650.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.230.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1440.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.140.90	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.20.550	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1760.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.1210	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.150.170	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10240	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.20.20.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.5.600	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.196.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.2410	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.30.30.870	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.570	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.7700	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.60.120.1020	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.150.10.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.60.120.390	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1740.100	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3580.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.440.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.2030	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.190.140	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.11990	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.40.10.190	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10180	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.60.140.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.280.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.120.1340	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.100.10.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.1050.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.3000	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.5.210	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.30.30.70	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1780.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.450	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.880	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.8.100	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1200.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.230.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
4.10.910.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.1000.50	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1610.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1390.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.820	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.1170	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.70.98.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.8.1200	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.420.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.2180.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.10.129.110	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.2100	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.990.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.1260.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.58.1280	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.25.40.550	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.1250.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.246.60	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.970	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.418.50	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.1130	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.1090.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.45.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.20.1440.170	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3200.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.10.2420	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.1170.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.10730	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.50.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.2570	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.160.40	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.1190.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.70.80	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.30.56.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.40.1440.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.3350.20	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.60.40.380	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.150.190	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
3.90.730.10	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
2.170.260.30	-	0.999999999992956	-7.04429570230758e-12	1	0	0	382	8522
1.10.135.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.10.132.60	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.142.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.50.10470	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.1280.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.10.250.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.420.210	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.60.40.840	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.58.120	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.10.1200.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.60.120.780	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.50.261	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.1250.60	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.90.850.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.559.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.30.130.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.10.275.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.40.160.80	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.60.40.1970	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.1360.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.210.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.50.12350	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.1350.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.1230.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.429.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.420.110	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.60.40.3180	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.80.30.20	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.30.180.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.90.1460.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.1270.220	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.5.1010	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.25.70.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.40.160.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.10.800.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.90.370.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.60.40.2240	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.30.18.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.1000.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.225.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.1490.100	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.930.20	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.120.790	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.10.10.1610	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
2.30.30.920	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.20.5.520	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.20.20.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.30.40.130	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.532.10	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
3.40.50.1580	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.25.40.320	-	0.999999999993668	-6.33242531185936e-12	4	0	0	382	8522
1.25.40.190	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.12190	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.720.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.70.40.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.200.60	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.200.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.33.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.50.40.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1230.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.357.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.150.780	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.150.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.300.12	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.3970.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.620.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1360.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.11860	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.120.1920	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.418.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1360.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.287.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.1120.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1180.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.1370	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.70.2470	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.70.20.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.430.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.2350.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.120.140	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.2670	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.770.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.50.10.100	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.449.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.33.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.30.1020	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.12160	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1550.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.20.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1030.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.250	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.3370.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.230.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.930.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.472.100	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1250.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.58.400	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.260.70	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.580.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.70.3250	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.10.310.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.290.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.42.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1060.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.2300	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.20.25.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.70.380	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.80.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.1700	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1160.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.50.770	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.170.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1260.100	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1620.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.1580.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.150.670	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.1140.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.850	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.25.10.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.760.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1300.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.790.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.2170	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.150.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.720.150	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.490	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.10.260.40	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.280.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1740.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.30.90.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.2130	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1690.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.720.110	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1380.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.228.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.2020.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.10540	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.240.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.60.130.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.2160	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.460.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.290.30	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.530.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1360.210	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.700.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.780	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.30.1560.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1490.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.230.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.1480	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.10.520	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
4.10.1170.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.10.455.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.390.60	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.40.30.20	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.20.1300.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.50.10050	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
1.25.40.330	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.40.1370.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
2.60.40.1150	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.20.20.105	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
3.90.1450.10	-	0.999999999994855	-5.14507447063606e-12	2	0	0	382	8522
